source_reference_id,approval_source,proposed_product_id,business_line,product_name,brand_id,category_id,sale_price_cop,image_sha256,proposed_sku,proposed_catalog_code,proposed_slug,sku_resolution_status,catalog_code_resolution_status,slug_resolution_status,product_id_resolution_status,eligibility_status
CATV1-P139-R1L,POLICY_APPROVED,b8cf6d2c-84b7-e74b-5792-f8aa6f2f4b83,BEAUTY_CARE,KITGANCHOS,,b36e2375-b910-4030-abf2-832999885338,8000,4bb40a587e8fd0f5f5cf9fdb465d01778eceecb406bf0d7dec2f52ae8b776799,BC-20500,BCV5-0501,beauty-care-kitganchos,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P139-R1R,HUMAN_APPROVED,d6b6240d-096b-294d-9151-5974c9b35fd8,BEAUTY_CARE,DEADEMAS NUBE,,b36e2375-b910-4030-abf2-832999885338,13000,b1e35e86cf0d9f2d76c40ba799b9c7170b3ee025af3b08e7019c5fae4de53c17,BC-20501,BCV5-0502,beauty-care-deademas-nube,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P139-R2L,POLICY_APPROVED,5ec0fdae-b9ae-0cc7-ab5c-83735b2b0902,BEAUTY_CARE,FUNDAS DE SATIN,,b36e2375-b910-4030-abf2-832999885338,16000,5820ab1a73b2b153d1fb7be0b818f2a76db2bb6a9101ac436e864695bca906a2,BC-20502,BCV5-0503,beauty-care-fundas-de-satin,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P139-R2R,POLICY_APPROVED,c455179a-00e5-f31e-e124-8280aa4a3b6b,BEAUTY_CARE,PINZA MARIPOSA,,b36e2375-b910-4030-abf2-832999885338,8000,7b49dec94a746cf3eff1b29a171034dd23a71af9b54b007e10e471593c1fb163,BC-20503,BCV5-0504,beauty-care-pinza-mariposa,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P139-R3L,POLICY_APPROVED,ddb9b0d4-e397-8207-e057-75a900b70174,BEAUTY_CARE,MOÑA TULIPAN,,b36e2375-b910-4030-abf2-832999885338,13000,8f815e1a0ce04d07946046ea3b378c62ee0c9e70e814955d4872b126293be4da,BC-20504,BCV5-0505,beauty-care-mona-tulipan,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P139-R3R,POLICY_APPROVED,58a56e3a-c4cc-7af6-fa5b-78b59cc068e4,BEAUTY_CARE,FUNDA ESTAMPADA DIFERENTES,,b36e2375-b910-4030-abf2-832999885338,21000,92fffbc07131e24687b2b927b2d97ad641d590976a8c1e0cb438705d55a3db78,BC-20505,BCV5-0506,beauty-care-funda-estampada-diferentes,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P140-R1L,HUMAN_APPROVED,aa81ea4a-e427-734e-1f96-512663141408,BEAUTY_CARE,PINZA COREANA X,,b36e2375-b910-4030-abf2-832999885338,3800,029420cc6334f37789f221cc930e4a40ed09806769ce12b15ab1a91d772332a8,BC-20506,BCV5-0507,beauty-care-pinza-coreana-x,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P140-R2L,POLICY_APPROVED,501fa0a7-c459-e538-a93a-f90912fa97c0,BEAUTY_CARE,GANCHO CEBRA,,b36e2375-b910-4030-abf2-832999885338,7000,4f0b0eed1dd0e17f38aed46b383cc183944ed5d6a1d499f318b519913a57d077,BC-20507,BCV5-0508,beauty-care-gancho-cebra,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P140-R2R,POLICY_APPROVED,c7bf4f03-e0e6-6437-6939-45c4aaf1ff2f,BEAUTY_CARE,MOÑOS X2,,b36e2375-b910-4030-abf2-832999885338,7000,e8a61380c8d1b18b70477494a6652a978d6dbb639577246be3656d5d06edda04,BC-20508,BCV5-0509,beauty-care-monos-x2,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P141-R1R,HUMAN_APPROVED,0c39e15a-c45a-f62e-b8a4-16ee520ea898,BEAUTY_CARE,PINZA CORENANA X,,b36e2375-b910-4030-abf2-832999885338,8000,efb6e53e598efdd888db8699347f633e374083cc3b665afefce3a0d76d82c3ec,BC-20509,BCV5-0510,beauty-care-pinza-corenana-x,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P141-R2L,POLICY_APPROVED,d5d84e8c-574f-eae0-e07a-334d74e42016,BEAUTY_CARE,CEPILLO RIZOS,,b36e2375-b910-4030-abf2-832999885338,19000,273ec9cd967c17e0c6df70f7cfb83ddfbe7434f88d4d069cd37c3268f8186c63,BC-20510,BCV5-0511,beauty-care-cepillo-rizos,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P141-R3L,POLICY_APPROVED,c112b9a3-8321-8430-e0b0-d2c7122b3025,BEAUTY_CARE,GANGCHO FLOR HAWA VAQUITA,,b36e2375-b910-4030-abf2-832999885338,7000,b646587e3a066ac7b5fb839c47574b12c27d24e7c7ec3d6a725b7651e9c46aa9,BC-20511,BCV5-0512,beauty-care-gangcho-flor-hawa-vaquita,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P142-R1L,POLICY_APPROVED,cf87885c-5382-2e14-d64e-1f8b528eee87,BEAUTY_CARE,GANCHO FLOR GRANDE,,b36e2375-b910-4030-abf2-832999885338,7000,d410dcf3e7781548452c67be03037d1fa6b9ecbef8887de321ab0c55069fc4d0,BC-20512,BCV5-0513,beauty-care-gancho-flor-grande,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P142-R2L,POLICY_APPROVED,8618d71b-bb7d-d391-2e01-60d5756150bd,BEAUTY_CARE,KIT PEINETAS,,b36e2375-b910-4030-abf2-832999885338,9000,782027bf574eb0af30b9d2b55c94fab7fa5f93f673bd0655794b3312f0d1a7e5,BC-20513,BCV5-0514,beauty-care-kit-peinetas,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P142-R2R,POLICY_APPROVED,5918483b-db44-2c70-3675-d32db0e36a5a,BEAUTY_CARE,CEPILLO CON ESPEJO,,b36e2375-b910-4030-abf2-832999885338,11000,59fda67cd8eef0d42cc3dbf0be9d68ca76447a85daedb5f77ce44e23a86a78a3,BC-20514,BCV5-0515,beauty-care-cepillo-con-espejo,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P142-R3L,POLICY_APPROVED,f1ea32fe-8a3b-c5bb-6719-c0d74c48aee1,BEAUTY_CARE,DEADEMAS OREJITAS CON MUÑEQUERA,,b36e2375-b910-4030-abf2-832999885338,16000,fa64067834cd9fc7c5cc59648490d4ae949ed39c122c1dc43105e94ac129e95d,BC-20515,BCV5-0516,beauty-care-deademas-orejitas-con-munequera,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P142-R3R,POLICY_APPROVED,e0e4ab7a-fa6e-fa0a-502f-5186d7a900b0,BEAUTY_CARE,MASAJEADOR CON BORLAS,,b36e2375-b910-4030-abf2-832999885338,11000,611668078050ecbe0b3ea3806dfe31fab2567609cbe8a233d4dadebed3fc4698,BC-20516,BCV5-0517,beauty-care-masajeador-con-borlas,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P144-R1L,HUMAN_APPROVED,f3686cc1-401b-828d-62ab-4a8daf99a76c,BEAUTY_CARE,RUBOR OG YESS QUEEN,4ef7e563-2744-446c-804d-7fc5952ec59a,,41000,24da711148989ae3490d7d8ffe19b8c2c97326ec40c2be0bd87912c2df5d948f,BC-20517,BCV5-0518,beauty-care-rubor-og-yess-queen-p144-r1l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P144-R1R,HUMAN_APPROVED,472bc2b4-f9de-0a9e-b4a8-3d1c938fd41e,BEAUTY_CARE,RUBOR OG YESS QUEEN,4ef7e563-2744-446c-804d-7fc5952ec59a,,36000,87167d3d8985887c403e11cb5dbbdaf5204369ae2588d2e0d3f9e345c3388423,BC-20518,BCV5-0519,beauty-care-rubor-og-yess-queen-p144-r1r,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P144-R2L,POLICY_APPROVED,2c409f84-220e-8d1c-7adb-ba36faa9b35d,BEAUTY_CARE,ILUMINADOR UFF OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,41000,d255911b90810dc46f1d2d90b6ff0de1136177e61df77dd63c1fe2c89663f60c,BC-20519,BCV5-0520,beauty-care-iluminador-uff-og,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P144-R2R,POLICY_APPROVED,1595933a-f4db-28a4-c290-f1fa96a3f9f6,BEAUTY_CARE,ILUMINADOR DAILY OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,43000,d7d9162571ff8cee1ab68c0a0163daa0989eada83b8a2a33c9dc75c2ce2ac75e,BC-20520,BCV5-0521,beauty-care-iluminador-daily-og,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P144-R3L,POLICY_APPROVED,e2779449-0176-d283-6065-57a57a96b3e6,BEAUTY_CARE,CORRECTOR OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,33000,9d484359c69dbb17bc1cc71e5789a4c5fe2919e62259a87722cdc041c6c41a58,BC-20521,BCV5-0522,beauty-care-corrector-og,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P144-R3R,POLICY_APPROVED,82a4166e-2e97-5bd6-594d-f72d77031c3f,BEAUTY_CARE,BASE AQUA OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,43000,7f0ee6a8be22ee8556ba1ccf7b629a22a9d5b9210e1f149c5c6c12ad96e7f0f7,BC-20522,BCV5-0523,beauty-care-base-aqua-og,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P145-R1L,POLICY_APPROVED,239d9bfb-9ee8-c2c8-d421-7c12ff134b5c,BEAUTY_CARE,BROCHA PROFESIONAL BD02,4ef7e563-2744-446c-804d-7fc5952ec59a,,27000,055caa967fd0487b8e22c6a80e4a6aa2ebf8e73b0402195581e3fc2a78c45950,BC-20523,BCV5-0524,beauty-care-brocha-profesional-bd02,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P145-R1R,POLICY_APPROVED,d7acf381-36d2-96cf-2ca2-10cfde498f7e,BEAUTY_CARE,BROCHA PROFESIONAL BD01,4ef7e563-2744-446c-804d-7fc5952ec59a,,29000,88a0043e1972cf8b1436650c5ef598c89cc4699a147776472f593d12f1be449c,BC-20524,BCV5-0525,beauty-care-brocha-profesional-bd01,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P145-R2L,POLICY_APPROVED,8ce78b01-64b5-0511-3614-3fbc045b8774,BEAUTY_CARE,BROCHA PROFESIONAL BD03,4ef7e563-2744-446c-804d-7fc5952ec59a,,19000,1fffc9992bbb504abf6117f044fc1694b3b791eec8e555e40daadb90f9ac7cdd,BC-20525,BCV5-0526,beauty-care-brocha-profesional-bd03,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P145-R2R,POLICY_APPROVED,10f14800-aade-8d5e-76df-e6ccc20db2cb,BEAUTY_CARE,BROCHA PROFESIONAL BD04,4ef7e563-2744-446c-804d-7fc5952ec59a,,14000,20a721e89b3fd63abdab70091248fe4dfa28f43a9df93f6e72159a00a40ec971,BC-20526,BCV5-0527,beauty-care-brocha-profesional-bd04,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P145-R3R,POLICY_APPROVED,f0a0d213-df2e-e510-c69f-f5d7bed41cae,BEAUTY_CARE,PESTAÑINA DRAMATIC OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,31000,3bd1ba8c9314dd9f5cc1ce6bdb8fb80222e8ccbaacddf23461c327a51545c296,BC-20527,BCV5-0528,beauty-care-pestanina-dramatic-og,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P146-R2R,POLICY_APPROVED,466b2d9b-fdf3-825c-0263-f0a77009f637,BEAUTY_CARE,POLVO OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,31000,5fb460f220534464666866c5cea5e313e88289d96596cc99028017512fed7ea2,BC-20528,BCV5-0529,beauty-care-polvo-og,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P148-R1L,POLICY_APPROVED,9791c028-8ec4-5201-cc6d-519f958464fd,BEAUTY_CARE,SERUM CEJAS Y PESTAÑAS,27533ebe-da8e-4e03-8f65-e001fb9418fa,,50000,349df36e895908013128be4ee3758212deae05220df4d0d97da02eb1c99b91ea,BC-20529,BCV5-0530,beauty-care-serum-cejas-y-pestanas,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P148-R1R,POLICY_APPROVED,cfaac384-92de-187a-15b2-aaa67c73b4fb,BEAUTY_CARE,ENCRESPADOR PROFESIONAL,27533ebe-da8e-4e03-8f65-e001fb9418fa,,37000,6265e084735a053929661fa19529000fde22548702ca2262768e1e9b1dbe01e8,BC-20530,BCV5-0531,beauty-care-encrespador-profesional,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P148-R2L,POLICY_APPROVED,0d47d6b2-5926-f83c-a41b-d9ca0e187b55,BEAUTY_CARE,BI FASIL PEQ,27533ebe-da8e-4e03-8f65-e001fb9418fa,,21000,c8ff658189c3943edfb152da5e3c124a8e2205d054e36663876219878b69dd59,BC-20531,BCV5-0532,beauty-care-bi-fasil-peq,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P148-R2R,POLICY_APPROVED,6c710564-ae11-10f7-b8b5-d05fe63d29ad,BEAUTY_CARE,BI FASIL GRANDE,27533ebe-da8e-4e03-8f65-e001fb9418fa,,46000,5bb617c0020f3fc7b5011bc6c33247056c7298dc73326cd372a8567958e252c6,BC-20532,BCV5-0533,beauty-care-bi-fasil-grande,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P150-R1L,POLICY_APPROVED,db7c17c1-6ac4-5be1-d209-bf859e58697d,BEAUTY_CARE,LIP GLOSS LITCHI HONEY,340fb06e-fd22-49ec-a967-359e83aa939b,,31000,0c48026223c28e88da86b4b6027b18a9cde9d1366a2ea03d77598143bb307a56,BC-20533,BCV5-0534,beauty-care-lip-gloss-litchi-honey,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P150-R2L,HUMAN_APPROVED,301ce96f-be5d-6a6d-d6b2-4249b5b4a1c9,BEAUTY_CARE,TROPICAL LUST,340fb06e-fd22-49ec-a967-359e83aa939b,,31000,2f912e8ad33b9fab3dc9ad0242ae98a78db328f0f4e799ea56488d7c1489d451,BC-20534,BCV5-0535,beauty-care-tropical-lust,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P150-R2R,POLICY_APPROVED,e14fe03c-dbc9-26c4-1dab-00c0975c6c8e,BEAUTY_CARE,LIP GLOSS SANGRIA KISS,340fb06e-fd22-49ec-a967-359e83aa939b,,31000,4535ae4be700ffd6664212840df72711bc7feeb4cf5fac0eca0326da5eca559b,BC-20535,BCV5-0536,beauty-care-lip-gloss-sangria-kiss,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P150-R3R,HUMAN_APPROVED,a170abba-bbb8-fae3-13b9-93db23874663,BEAUTY_CARE,BERRY FONDUE,340fb06e-fd22-49ec-a967-359e83aa939b,,31000,47d9ad00776c057aa3c32722028ae1b14c77edf43d4a9d6389752d652e991e74,BC-20536,BCV5-0537,beauty-care-berry-fondue-p150-r3r,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P151-R1L,POLICY_APPROVED,72d9786d-8daf-6329-a1f7-86431efbe9c6,BEAUTY_CARE,LIP GLOSS FAIRY DUST,340fb06e-fd22-49ec-a967-359e83aa939b,,31000,70f211a16be0e68cf30aaf300a03ee3b6dc9cc24eda7d78e5e79fb316dea4cd1,BC-20537,BCV5-0538,beauty-care-lip-gloss-fairy-dust,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P151-R2L,HUMAN_APPROVED,fb181e28-0657-9552-13e3-22e18d1e3460,BEAUTY_CARE,VELVET CHERRY,340fb06e-fd22-49ec-a967-359e83aa939b,,31000,9ad79b6acb29ced794ca913a83b6e277305a91b4d2ab85a4716f10fb28644a2e,BC-20538,BCV5-0539,beauty-care-velvet-cherry,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P151-R2R,POLICY_APPROVED,7aebbd72-d33f-a89b-e465-14677e9fddad,BEAUTY_CARE,LIP LLINERLITCHI HONEY,340fb06e-fd22-49ec-a967-359e83aa939b,,21000,cc9ffcefd9085b3d21ccb8fc97da26b75eb2c0baf373bbe3652bf464bc94fdcd,BC-20539,BCV5-0540,beauty-care-lip-llinerlitchi-honey,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P152-R1L,POLICY_APPROVED,285701f5-62c8-544b-7682-99ce84041b08,BEAUTY_CARE,LIP LINER FAIRY DUST,340fb06e-fd22-49ec-a967-359e83aa939b,,21000,e3600f9b54290eddc19bbe8c60e7740779d1179754fe9a61aed4c7a8966ce164,BC-20540,BCV5-0541,beauty-care-lip-liner-fairy-dust,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P152-R1R,POLICY_APPROVED,b67aaf63-5498-c945-a3a4-7b7047b575dd,BEAUTY_CARE,SANGRIA KISS,340fb06e-fd22-49ec-a967-359e83aa939b,,21000,af520f16585fd688edd55be87209cc8a68418a85285af00ff85411e1beb1373d,BC-20541,BCV5-0542,beauty-care-sangria-kiss,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P152-R2L,POLICY_APPROVED,24d9a0f6-af7b-5047-8c6d-32ba8292e771,BEAUTY_CARE,LIP LINER VELVET CHERRY,340fb06e-fd22-49ec-a967-359e83aa939b,,21000,0b43c86bd0c5a724767a5c7b9c7d058cd0c3fd581845192a5738a95fdaa4fd71,BC-20542,BCV5-0543,beauty-care-lip-liner-velvet-cherry,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P152-R3L,HUMAN_APPROVED,1a7cd973-8868-dfc5-85ea-589b862cf629,BEAUTY_CARE,BERRY FONDUE,340fb06e-fd22-49ec-a967-359e83aa939b,,21000,e2a7501aaf9db032b2d91f3c5d554a14c43d48f775ff5cff97b0b62a47744325,BC-20543,BCV5-0544,beauty-care-berry-fondue-p152-r3l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P153-R1L,POLICY_APPROVED,2f98b077-d750-db84-3bb9-2895b6b61a9e,BEAUTY_CARE,DUO LIP LINER Y LIP GLOSS TROPICAL LUST,340fb06e-fd22-49ec-a967-359e83aa939b,,46000,ca9fde2ff74295316a2b9e5ddaac774e5eea7f3019e8863f5cd91c8dd9be0283,BC-20544,BCV5-0545,beauty-care-duo-lip-liner-y-lip-gloss-tropical-lust,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P153-R1R,POLICY_APPROVED,f29d2c86-37be-19e6-93f6-d3605cc5290b,BEAUTY_CARE,DUO LIP LINER Y LIP GLOSS FAIRY DUST,340fb06e-fd22-49ec-a967-359e83aa939b,,46000,1eab58711b554a7921142aff21cfc117e9cb552dd4b4160a3aa3f0f4036e28dd,BC-20545,BCV5-0546,beauty-care-duo-lip-liner-y-lip-gloss-fairy-dust,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P153-R2L,POLICY_APPROVED,87e1a3a8-008d-f60b-1d47-c292634bbf0a,BEAUTY_CARE,DUO LIP LINER Y LIP GLOSS SANGRIA KISS,340fb06e-fd22-49ec-a967-359e83aa939b,,46000,48f618292483d8532519b7a3a09524e900cadd0591ad91066f4c24dfed597442,BC-20546,BCV5-0547,beauty-care-duo-lip-liner-y-lip-gloss-sangria-kiss,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P153-R2R,POLICY_APPROVED,9d9fdd85-2675-b6c7-23aa-cfeaa37dd639,BEAUTY_CARE,DUO LIP LINER Y LIP GLOSS VELVET CHERRY,340fb06e-fd22-49ec-a967-359e83aa939b,,46000,abe6f0098cdae04a881cdbcb31291de6c0718dae2ee88dff3b680ee286535893,BC-20547,BCV5-0548,beauty-care-duo-lip-liner-y-lip-gloss-velvet-cherry,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P153-R3L,POLICY_APPROVED,7f183b85-f567-b5b2-c2e4-8f22c4155359,BEAUTY_CARE,DUO LIP LINER Y LIP GLOSS BERRY FONDUE,340fb06e-fd22-49ec-a967-359e83aa939b,,46000,8df4f314b4481ed49448f56204599c48b09e0e239bd55b3a115ad43952bbf078,BC-20548,BCV5-0549,beauty-care-duo-lip-liner-y-lip-gloss-berry-fondue,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P153-R3R,POLICY_APPROVED,4d92a42a-0f49-25c6-f16c-2334dedfacb0,BEAUTY_CARE,DUO LIP LINER Y LIP GLOSS LITCHIE HONEY,340fb06e-fd22-49ec-a967-359e83aa939b,,46000,3cacbc925bd7e680f950b79bdff7611a624f3c29710ecabf14559740c1f5b9df,BC-20549,BCV5-0550,beauty-care-duo-lip-liner-y-lip-gloss-litchie-honey,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P155-R1L,POLICY_APPROVED,d519d93f-04ee-e454-3461-f11ce9ac19f1,BEAUTY_CARE,BASE ATENEA 30ML,abf21e50-eeba-4043-994f-673492de30f6,,54000,63eb3721443e41d31fa3ed83d84f25862cb2b067fa2e763d5bdfbb668fbcd154,BC-20550,BCV5-0551,beauty-care-base-atenea-30ml,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
