source_reference_id,business_line,product_name,brand_id,category_id,sale_price_cop,image_sha256,approval_source
CATV1-P114-R1R,BEAUTY_CARE,SERUM RED 2.0 PARA PEILES SENSIBLES,54f60685-7212-4322-9984-6f5f497916e1,,106000,472c350b9324766e2c62da55bb586dcd1b91b4058c25bade5b378fe4dc2837d6,POLICY_APPROVED
CATV1-P114-R2L,BEAUTY_CARE,CREMA HIDRANTE ROSA ACIDO HIALURONICO,54f60685-7212-4322-9984-6f5f497916e1,,99000,5c34d2a2b408bc4acd5a9a56c14964301155a585fdf5da5ca860af3212cb83fb,POLICY_APPROVED
CATV1-P114-R2R,BEAUTY_CARE,MASCARILLA COLAGENO VELO FACIAL,54f60685-7212-4322-9984-6f5f497916e1,,24000,5ef238df7e98293a198c27839111da0b491ee61576deae78a0e1949f917bff4f,POLICY_APPROVED
CATV1-P116-R1L,BEAUTY_CARE,CENTELLA LIGTH CLEASING,78bc4553-2c58-4a9f-9b26-d337c0e29d05,,101000,ad14856068b2e1a5d4325c982bc7894069f14f92a211bd5afb1897e754f42a9a,POLICY_APPROVED
CATV1-P116-R1R,BEAUTY_CARE,OIL KIT TRAVEL CENTELLA,78bc4553-2c58-4a9f-9b26-d337c0e29d05,,146000,fd1223b7b34b926f52340610a69a94f37b62d30ab5930f35dde7850979a13b35,POLICY_APPROVED
CATV1-P116-R2L,BEAUTY_CARE,AIR SUNCREAM PLUS +50,78bc4553-2c58-4a9f-9b26-d337c0e29d05,,106000,5783ad731936b784d090e88c91f166aa86f772187a3a74e4ed0ae470dc84633c,POLICY_APPROVED
CATV1-P116-R2R,BEAUTY_CARE,AIRFIT SUNCREAM LIFTG,78bc4553-2c58-4a9f-9b26-d337c0e29d05,,106000,f3a33b477134f7e463edc3fb088a5167dbbb761b4bda65856c2228ca2bfbfa12,POLICY_APPROVED
CATV1-P116-R3L,BEAUTY_CARE,POREZING LIGTH GEL CREAM,78bc4553-2c58-4a9f-9b26-d337c0e29d05,,91000,e0a08c688ff9426689af0d5a4d94a4deb7ebb14fd93e02607b2c0a995757e6d3,POLICY_APPROVED
CATV1-P116-R3R,BEAUTY_CARE,QUICK CLAY STICK,78bc4553-2c58-4a9f-9b26-d337c0e29d05,,96000,3c8f4cc1371e9325d6009b745dffc939cc5bdca80773a00e607082edf0c5e12c,POLICY_APPROVED
CATV1-P117-R1L,BEAUTY_CARE,TEA-TRICA PURIFING,78bc4553-2c58-4a9f-9b26-d337c0e29d05,,110000,ffc8f7fe3e8dad1a3da5e6b582863266c650c381da9f13effe9a019699ebbaeb,POLICY_APPROVED
CATV1-P117-R1R,BEAUTY_CARE,TEA TRICA B5 CREAM,78bc4553-2c58-4a9f-9b26-d337c0e29d05,,110000,b9c85f3218dc09037a1fc6b5d14fd323b5e1ea9e4df12aee2012676ef531f2c5,POLICY_APPROVED
CATV1-P117-R2L,BEAUTY_CARE,TONE BRIGHTENING CREAM,78bc4553-2c58-4a9f-9b26-d337c0e29d05,,110000,8325db6e77df0e536e06f408edeefc77a1e91e3fd7ee95ab549c3e86d41c7b41,POLICY_APPROVED
CATV1-P117-R2R,BEAUTY_CARE,KIT MINI CENTELLA POREZING,78bc4553-2c58-4a9f-9b26-d337c0e29d05,,131000,4676b9af828d527cdf0b1b9f6a6d5767a96f2efdbb310164d78352c12a988473,POLICY_APPROVED
CATV1-P119-R1L,BEAUTY_CARE,VASELINE SUNLIT GLOW,23e8de5f-d5a8-41f0-a3a7-169eaa4eadfc,,67000,d762717ec1904b5bb92cdc498137b9c5cc5772a9dd28443f1003d6a32ad90427,POLICY_APPROVED
CATV1-P119-R1R,BEAUTY_CARE,GOLDEN HOUR GLOW,23e8de5f-d5a8-41f0-a3a7-169eaa4eadfc,,67000,0ecfba98d34f07187203478648be0487c9544fa3a7785d28afe74dd3af4f4ea4,POLICY_APPROVED
CATV1-P119-R2L,BEAUTY_CARE,COCO RADIANT,23e8de5f-d5a8-41f0-a3a7-169eaa4eadfc,,61000,c7d7e0528af4672448e0c4222ce650dacf519eaed4d0b67e66e143117d338fc3,POLICY_APPROVED
CATV1-P119-R2R,BEAUTY_CARE,VASELINE MINI HIDRATANTE LABIOS,23e8de5f-d5a8-41f0-a3a7-169eaa4eadfc,,30000,1debd9c5e49b301ca655a64fae6dc61d320306a12243b5c4438daa6d18d6c407,POLICY_APPROVED
CATV1-P121-R1L,BEAUTY_CARE,JABON LIQUIDO EOS,e0e130b8-60d3-4b2d-8fbb-a0329c19adc0,,80000,2d3d38096a7e0393da7f35c6ba331b6609662430d474c74db4942460bacc7c9d,POLICY_APPROVED
CATV1-P121-R1R,BEAUTY_CARE,CREMA EOS,e0e130b8-60d3-4b2d-8fbb-a0329c19adc0,,80000,417da140f201094275266d4a9c47e2a8ad8e2a5ffed320b392b9a686d90ab985,POLICY_APPROVED
CATV1-P123-R1L,BEAUTY_CARE,GOMAS RELAXING MAGNESIO,1d6dae29-08b1-4b89-8569-3e09bd05fe6d,,141000,518d7319f36c3015440e2725657b805e106ba5e498af115f0c025b7571d7e227,POLICY_APPROVED
CATV1-P123-R1R,BEAUTY_CARE,GOMAS BEAUTY UNDENIABLE,1d6dae29-08b1-4b89-8569-3e09bd05fe6d,,136000,5105171d0e6781b45abeab827cbf9179b90e37968023612b6db51de3af55d487,POLICY_APPROVED
CATV1-P123-R2L,BEAUTY_CARE,SUEÑO SALUDABLE,1d6dae29-08b1-4b89-8569-3e09bd05fe6d,,141000,34effbb421c1d0f99f1bb070599fc696aa1e9d0ab36cb59b8be69453642e4f2e,POLICY_APPROVED
CATV1-P125-R1L,BEAUTY_CARE,RICE SERUM,14935694-a7a6-4130-846a-be0565a29c0e,,9000,8d6aca69c5217c321a9f02480c617ee9a8e32353c1a894d95eb5706c7e26e490,POLICY_APPROVED
CATV1-P125-R1R,BEAUTY_CARE,RICE CREAM,14935694-a7a6-4130-846a-be0565a29c0e,,19000,0ba9f01c7dd6b4dcc509ed312a156d25214fe599ffbbcffb5cddf7604ebc75f7,HUMAN_APPROVED
CATV1-P125-R2L,BEAUTY_CARE,RICE TONER,14935694-a7a6-4130-846a-be0565a29c0e,,26000,bd1910578f087e7df418d0cdfb87d602442e1a002345057e01ab0a11693011e9,POLICY_APPROVED
CATV1-P125-R2R,BEAUTY_CARE,RICE FACIAL CLEASNER,14935694-a7a6-4130-846a-be0565a29c0e,,19000,364d747edf73235be4e64382d8bb2db4a72462f3f3392e5d0b800a867843a31f,POLICY_APPROVED
CATV1-P125-R3L,BEAUTY_CARE,WATER MELON CREAM .,14935694-a7a6-4130-846a-be0565a29c0e,,19000,e7dc2d663baf845f755f9aeab0e90ac68f07a64d28876af8118ce0e16cff926b,POLICY_APPROVED
CATV1-P125-R3R,BEAUTY_CARE,WATER MELON TONER,14935694-a7a6-4130-846a-be0565a29c0e,,26000,ff36c235e544e43ef39bc0e6c742a4ec40e2a09722e2f9eccab5e7b48d03594d,POLICY_APPROVED
CATV1-P126-R1L,BEAUTY_CARE,WATER MELON FACIAL CLEASNER,14935694-a7a6-4130-846a-be0565a29c0e,,19000,9af850cc0d8be3e36da97d47549b8d7f2fd2797255808f813c8a657ebbd435a5,POLICY_APPROVED
CATV1-P126-R1R,BEAUTY_CARE,WATER MELON ESSENCE SERUM,14935694-a7a6-4130-846a-be0565a29c0e,,20000,2bca7b0c60201d029b5fdca7b7db52140149ecb02215ddfa0850c2f26b9f90a9,POLICY_APPROVED
CATV1-P126-R2L,BEAUTY_CARE,TEA TREE TONER,14935694-a7a6-4130-846a-be0565a29c0e,,26000,4d353e9a92c4409ad3d6b9a798e857c1e1ad763cce3268e58bfb9f44caeab079,POLICY_APPROVED
CATV1-P126-R2R,BEAUTY_CARE,TEA TREE FACIAL CREAM,14935694-a7a6-4130-846a-be0565a29c0e,,19000,4fac9d6e55e46c9c417e9690aac4cf9f3d1cf31a6687b5a5326512773bbbe0c3,POLICY_APPROVED
CATV1-P126-R3L,BEAUTY_CARE,TEA TREE SERUM,14935694-a7a6-4130-846a-be0565a29c0e,,19000,b9a0bd2b2f73cc02341f9f422ca90dea1a71c61060146378db0e06dfcfab8309,POLICY_APPROVED
CATV1-P126-R3R,BEAUTY_CARE,TEA TREE FACIAL CLEANSER,14935694-a7a6-4130-846a-be0565a29c0e,,19000,3d2f39c3accecced9b30edfa2637698a16480151232747a7d8b6aca79b3ea51f,POLICY_APPROVED
CATV1-P128-R1L,BEAUTY_CARE,TINTA GIRLY,ee824908-74ce-4709-9eb3-255748302976,,23000,41c969059499d423c1367c93240548c14813c42f6e350d4bdb9934ccf7bf3b73,POLICY_APPROVED
CATV1-P128-R1R,BEAUTY_CARE,GEL ALOE VERA,ee824908-74ce-4709-9eb3-255748302976,,33000,3bef182de0ec3cb50fc95295420fce5848c68130e4be8a4f070cf75bf5f95504,POLICY_APPROVED
CATV1-P128-R2L,BEAUTY_CARE,BLOQUEADOR GIRLY 3 TONOS,ee824908-74ce-4709-9eb3-255748302976,,61000,e2a1eb6e29f37f01b37d7d2969e90be6667f6c34bc4c78784f70b53a0143e837,POLICY_APPROVED
CATV1-P128-R2R,BEAUTY_CARE,MANTEQUILLA CORPORAL,ee824908-74ce-4709-9eb3-255748302976,,38000,e97da9359f0391426a3d709baed1dcb0f7fc2d7956b68f45e3815a0bd54af00a,POLICY_APPROVED
CATV1-P128-R3L,BEAUTY_CARE,BRUMA FACIAL,ee824908-74ce-4709-9eb3-255748302976,,36000,89ee3e8e2281d3f7149be887deea8d9b232cc5b3ba76ba08701f2854b483f308,POLICY_APPROVED
CATV1-P128-R3R,BEAUTY_CARE,AGUA MICELAR,ee824908-74ce-4709-9eb3-255748302976,,31000,77ee6f191c523c663fd982f6864b23e6791c77ee18b1e56c18e6d39f3858642b,POLICY_APPROVED
CATV1-P129-R1L,BEAUTY_CARE,MASCARILLA NUTRITIVA,ee824908-74ce-4709-9eb3-255748302976,,32000,0fcd8c70e68afa26421a4a62adb3b5aabf2fafd94c9674cf7253e9f113d44ffd,POLICY_APPROVED
CATV1-P129-R1R,BEAUTY_CARE,JABON LIMPIADOR,ee824908-74ce-4709-9eb3-255748302976,,34000,7ca8767f370e0b249abb8c9dd7e537e6581cb9c90007bedd2aae7827b6a5231c,POLICY_APPROVED
CATV1-P129-R2L,BEAUTY_CARE,FIJADOR GRANDE,ee824908-74ce-4709-9eb3-255748302976,,37000,b217d14a43168e86149eb1e5b6bf8a711e5fbb6eec3845e4db55a9acea0f45ed,POLICY_APPROVED
CATV1-P129-R2R,BEAUTY_CARE,LAPIZ DE LABIOS,ee824908-74ce-4709-9eb3-255748302976,,15000,11629e264de6f67a312fd4c483c37c14705c446664de65727a6a89f2f2654a11,POLICY_APPROVED
CATV1-P129-R3L,BEAUTY_CARE,LIP BALM,ee824908-74ce-4709-9eb3-255748302976,,34000,ad76b732d929ecce334014b7ee96db3179affe3266915e4d9a65eb4bc2591779,POLICY_APPROVED
CATV1-P129-R3R,BEAUTY_CARE,CREMA HIDRATANTE,ee824908-74ce-4709-9eb3-255748302976,,30000,2837c1d9b8202873750b57e121d733f1b9432b497db2cff0b0c3ac16d3418f1d,POLICY_APPROVED
CATV1-P130-R1L,BEAUTY_CARE,KIT VIAJERO,ee824908-74ce-4709-9eb3-255748302976,,72000,cf34daa841b4c5422915f92e62fb91cde217bc7ecb72ede3d14400829efdbce9,HUMAN_APPROVED
CATV1-P130-R1R,BEAUTY_CARE,POLVOS SUELTOS,ee824908-74ce-4709-9eb3-255748302976,,36500,445528f14b67a40ae16e48b9563fe9bcd2ca40eb117eea0cd6894d2ce2266891,POLICY_APPROVED
CATV1-P130-R2L,BEAUTY_CARE,CONTORNO OJOS,ee824908-74ce-4709-9eb3-255748302976,,31000,cfe708925f6be52cb53494d97e0aa9633b2fee4b9b6f2351a6c809e886e90c8f,POLICY_APPROVED
CATV1-P130-R2R,BEAUTY_CARE,PESTANINA GIRLY,ee824908-74ce-4709-9eb3-255748302976,,21000,eb8b1c3df423a5e36508bb220c6f185f1aaf5bed10e5deadcce65d803c342a62,POLICY_APPROVED
CATV1-P130-R3L,BEAUTY_CARE,LIP STICK MILAN Y ROMA,ee824908-74ce-4709-9eb3-255748302976,,23000,21afa81b6d99fda407dce7083da30021f6b5a208606d38c4d970e305bde476c3,POLICY_APPROVED
CATV1-P130-R3R,BEAUTY_CARE,CREMA DE NOCHE,ee824908-74ce-4709-9eb3-255748302976,,28000,cf51fa66dd089714e188d91aabd10b1d2fc100f0e139f91be065dccbfe842e47,POLICY_APPROVED
CATV1-P131-R1L,BEAUTY_CARE,LIP BALM PEPTIDE,ee824908-74ce-4709-9eb3-255748302976,,34000,861b346cbb7dbe0780636613c017d16638960fe20a3dc388e4bff32890aaa8ad,POLICY_APPROVED
CATV1-P131-R1R,BEAUTY_CARE,DESMAQUILLADOR DE OJOS,ee824908-74ce-4709-9eb3-255748302976,,34000,a04f687c8d528095958b821154d284cb5b04a0a3b9ac562731a3bcd950a3717d,POLICY_APPROVED
CATV1-P131-R2L,BEAUTY_CARE,LIP BAR,ee824908-74ce-4709-9eb3-255748302976,,26000,459de8a97b2378bf9cc045ff3af6c493aec62e1066665dd00b5069674d6eed3f,POLICY_APPROVED
CATV1-P131-R2R,BEAUTY_CARE,LECHE LIMPIADORA,ee824908-74ce-4709-9eb3-255748302976,,36000,0414001f6c6e0e94163d0904cedab7b2ccc2df9325f953f41c0b8ebc2b977047,POLICY_APPROVED
CATV1-P133-R1L,BEAUTY_CARE,DESPIGMENTANTE LB,64b0a568-2007-418f-a691-678d9b4eaca4,,50000,cb68e73278beaf7684814e787122abb9486766d237a9d6b3bade9a23a07a3c08,POLICY_APPROVED
CATV1-P133-R1R,BEAUTY_CARE,ANTITRANSPIRANTE,64b0a568-2007-418f-a691-678d9b4eaca4,,53000,6f63b2996c07fbb3b3c5a233421c2690df8b1bf4d93980daf8d97e31b379bfac,POLICY_APPROVED
CATV1-P133-R2L,BEAUTY_CARE,GEL RENOVADOR INTIMO,64b0a568-2007-418f-a691-678d9b4eaca4,,64000,aad5371d00074d5e191070451182d74370b56659be5997c0c053ee5e075af919,POLICY_APPROVED
CATV1-P133-R2R,BEAUTY_CARE,PANTALLA SOLAR,64b0a568-2007-418f-a691-678d9b4eaca4,,46000,2cac504775226242c770a8029da36048e04a90f516297f677d153cce38efa334,POLICY_APPROVED
CATV1-P135-R1L,BEAUTY_CARE,CEPILLO DESENREDANTE 54,,b36e2375-b910-4030-abf2-832999885338,13000,08ba51147da70f059b02c79aa43857cf074b75213979e68d7e7d7c0c68270fdf,POLICY_APPROVED
CATV1-P135-R1R,BEAUTY_CARE,MINIMARIPOSA,,b36e2375-b910-4030-abf2-832999885338,4000,57933e0a22663a0c74c5ab1343da74dd47ed5c76e375d29d34d92fcf666748ec,POLICY_APPROVED
CATV1-P135-R2L,BEAUTY_CARE,DEADEMA DELGADA (PREGUNTA COLORES),,b36e2375-b910-4030-abf2-832999885338,6000,567be40cbaa91980677e06556e71079b9c5b1c851b5fb19603edb3711a9616b4,POLICY_APPROVED
CATV1-P135-R2R,BEAUTY_CARE,GANCHO DOBLE MARIPOSA,,b36e2375-b910-4030-abf2-832999885338,9000,301c874ccaf034d083a914d827bb04c767b219439d5741992ff3ca2cb5f93939,POLICY_APPROVED
CATV1-P135-R3L,BEAUTY_CARE,SCRUNCHI MEDIANA,,b36e2375-b910-4030-abf2-832999885338,7000,a68945dd3f38abf54bbce929074861c2c6c9cd2b273f293ddb9fae283e495fef,POLICY_APPROVED
CATV1-P135-R3R,BEAUTY_CARE,DIADEMA MEDIANA,,b36e2375-b910-4030-abf2-832999885338,7000,7b66fe469f0e3803caeafac02efd94792349e2822956ec534412dd38044e8b40,POLICY_APPROVED
CATV1-P136-R1L,BEAUTY_CARE,GORRO SATIN DOBLE VARIOS COLORES,,b36e2375-b910-4030-abf2-832999885338,19000,ae434c70626380fe24f4c956b4f05199483c510bbbe9b96788ff6c1213241a7f,POLICY_APPROVED
CATV1-P136-R1R,BEAUTY_CARE,MOÑA MEDIANA,,b36e2375-b910-4030-abf2-832999885338,8000,a7f763b38bcce477d114059a0ae8ba418c794ac6451499845ebf4f93c5604861,POLICY_APPROVED
CATV1-P136-R2L,BEAUTY_CARE,CEPILLO MASAJEADOR,,b36e2375-b910-4030-abf2-832999885338,11000,26a502e9f54560a1232f61ceb00ddfab54e43a2d60adb75ae95a6461a7955523,HUMAN_APPROVED
CATV1-P136-R2R,BEAUTY_CARE,SCRUNCHI PEQUEÑA,,b36e2375-b910-4030-abf2-832999885338,5000,0fc29a9d3e6d951d5e409e7020dbcf84376b765242224bff9557642e2cca30d4,POLICY_APPROVED
CATV1-P136-R3L,BEAUTY_CARE,MOÑAS PEQUEÑA,,b36e2375-b910-4030-abf2-832999885338,6000,dcbe787d81dbee93af08f1fa61815fcac789d7fed54f11c93dcc15d2b7e0b172,POLICY_APPROVED
CATV1-P136-R3R,BEAUTY_CARE,DEADEMAS NUBE CON MUÑEQUERA,,b36e2375-b910-4030-abf2-832999885338,13000,e4739ca89bb0fb14e630387bee25a9a866d878c10e91bc83699aee792930b78f,POLICY_APPROVED
CATV1-P137-R1L,BEAUTY_CARE,CEPILLO PULIDOR,,b36e2375-b910-4030-abf2-832999885338,11000,bc744733fba2397bf7ec85840eefb4a7c5105e3271646609bac87ba860b4d4e1,POLICY_APPROVED
CATV1-P137-R1R,BEAUTY_CARE,CEPILLO DESENREDANTE,,b36e2375-b910-4030-abf2-832999885338,9000,3051f4d2263718f95cc98e79af11b85c1e995b218c63f14196ec51d1f0d8fd5b,POLICY_APPROVED
CATV1-P137-R2L,BEAUTY_CARE,GORRO SATIN SENCILLO VARIOS COLORES,,b36e2375-b910-4030-abf2-832999885338,15000,65b24706216f057840c99119143e6e1279d562a5653dc7b98f76299bb8eb7e49,POLICY_APPROVED
CATV1-P137-R3L,BEAUTY_CARE,SCRUNCHI GRANDE,,b36e2375-b910-4030-abf2-832999885338,8000,fef48d22a00ee1b069c13e425d84b8e63026f8e4a3692f70c3a29a5337ddd0da,POLICY_APPROVED
CATV1-P137-R3R,BEAUTY_CARE,CEPILLO BAMBU,,b36e2375-b910-4030-abf2-832999885338,19000,7647db0d516f759a884ee225754c0914a236d6f78cc2623f53ef1c05f5358dd8,POLICY_APPROVED
CATV1-P138-R1L,BEAUTY_CARE,MASAJEADOR CAPILAR,,b36e2375-b910-4030-abf2-832999885338,13000,c39303465fb9c1b168ccc77301f9d21f6cdd8c9563584eb3c0b0a776c465f490,HUMAN_APPROVED
CATV1-P138-R1R,BEAUTY_CARE,GANCHO MARIPOSA NACAR,,b36e2375-b910-4030-abf2-832999885338,13000,9ff8f0772ba9b029e3ba8e23de9466e16819338f3a553db72696f10eaa6fac89,POLICY_APPROVED
CATV1-P138-R2L,BEAUTY_CARE,PONY CUFF MEDIA LUNA,,b36e2375-b910-4030-abf2-832999885338,6000,a7ddbf3c425851396c02a655f71f4e23b4f0a8c1f18778b0fc205f9a0b337d9f,POLICY_APPROVED
CATV1-P138-R2R,BEAUTY_CARE,PONYCUFF,,b36e2375-b910-4030-abf2-832999885338,6000,272cc02b7f3b7945afad223fcb09a21eb08caa4b0016ac8b8ed435e0272c5595,POLICY_APPROVED
CATV1-P138-R3L,BEAUTY_CARE,MARIPOSA NACAR DOBLE,,b36e2375-b910-4030-abf2-832999885338,13000,f8d4ad1cc1f6d6a9d0df210c9b6c931ebb156ca718c34138530a7590c843eb68,POLICY_APPROVED
CATV1-P138-R3R,BEAUTY_CARE,CEPILLO MASAJEADOR,,b36e2375-b910-4030-abf2-832999885338,13000,78d67f4d5a0bd5be4abc53b1bae36288aeea8125e1dc790c8ea5db978ca993b4,HUMAN_APPROVED
CATV1-P139-R1L,BEAUTY_CARE,KITGANCHOS,,b36e2375-b910-4030-abf2-832999885338,8000,4bb40a587e8fd0f5f5cf9fdb465d01778eceecb406bf0d7dec2f52ae8b776799,POLICY_APPROVED
CATV1-P139-R1R,BEAUTY_CARE,DEADEMAS NUBE,,b36e2375-b910-4030-abf2-832999885338,13000,b1e35e86cf0d9f2d76c40ba799b9c7170b3ee025af3b08e7019c5fae4de53c17,HUMAN_APPROVED
CATV1-P139-R2L,BEAUTY_CARE,FUNDAS DE SATIN,,b36e2375-b910-4030-abf2-832999885338,16000,5820ab1a73b2b153d1fb7be0b818f2a76db2bb6a9101ac436e864695bca906a2,POLICY_APPROVED
CATV1-P139-R2R,BEAUTY_CARE,PINZA MARIPOSA,,b36e2375-b910-4030-abf2-832999885338,8000,7b49dec94a746cf3eff1b29a171034dd23a71af9b54b007e10e471593c1fb163,POLICY_APPROVED
CATV1-P139-R3L,BEAUTY_CARE,MOÑA TULIPAN,,b36e2375-b910-4030-abf2-832999885338,13000,8f815e1a0ce04d07946046ea3b378c62ee0c9e70e814955d4872b126293be4da,POLICY_APPROVED
CATV1-P139-R3R,BEAUTY_CARE,FUNDA ESTAMPADA DIFERENTES,,b36e2375-b910-4030-abf2-832999885338,21000,92fffbc07131e24687b2b927b2d97ad641d590976a8c1e0cb438705d55a3db78,POLICY_APPROVED
CATV1-P140-R1L,BEAUTY_CARE,PINZA COREANA X,,b36e2375-b910-4030-abf2-832999885338,3800,029420cc6334f37789f221cc930e4a40ed09806769ce12b15ab1a91d772332a8,HUMAN_APPROVED
CATV1-P140-R2L,BEAUTY_CARE,GANCHO CEBRA,,b36e2375-b910-4030-abf2-832999885338,7000,4f0b0eed1dd0e17f38aed46b383cc183944ed5d6a1d499f318b519913a57d077,POLICY_APPROVED
CATV1-P140-R2R,BEAUTY_CARE,MOÑOS X2,,b36e2375-b910-4030-abf2-832999885338,7000,e8a61380c8d1b18b70477494a6652a978d6dbb639577246be3656d5d06edda04,POLICY_APPROVED
CATV1-P141-R1R,BEAUTY_CARE,PINZA CORENANA X,,b36e2375-b910-4030-abf2-832999885338,8000,efb6e53e598efdd888db8699347f633e374083cc3b665afefce3a0d76d82c3ec,HUMAN_APPROVED
CATV1-P141-R2L,BEAUTY_CARE,CEPILLO RIZOS,,b36e2375-b910-4030-abf2-832999885338,19000,273ec9cd967c17e0c6df70f7cfb83ddfbe7434f88d4d069cd37c3268f8186c63,POLICY_APPROVED
CATV1-P141-R3L,BEAUTY_CARE,GANGCHO FLOR HAWA VAQUITA,,b36e2375-b910-4030-abf2-832999885338,7000,b646587e3a066ac7b5fb839c47574b12c27d24e7c7ec3d6a725b7651e9c46aa9,POLICY_APPROVED
CATV1-P142-R1L,BEAUTY_CARE,GANCHO FLOR GRANDE,,b36e2375-b910-4030-abf2-832999885338,7000,d410dcf3e7781548452c67be03037d1fa6b9ecbef8887de321ab0c55069fc4d0,POLICY_APPROVED
CATV1-P142-R2L,BEAUTY_CARE,KIT PEINETAS,,b36e2375-b910-4030-abf2-832999885338,9000,782027bf574eb0af30b9d2b55c94fab7fa5f93f673bd0655794b3312f0d1a7e5,POLICY_APPROVED
CATV1-P142-R2R,BEAUTY_CARE,CEPILLO CON ESPEJO,,b36e2375-b910-4030-abf2-832999885338,11000,59fda67cd8eef0d42cc3dbf0be9d68ca76447a85daedb5f77ce44e23a86a78a3,POLICY_APPROVED
CATV1-P142-R3L,BEAUTY_CARE,DEADEMAS OREJITAS CON MUÑEQUERA,,b36e2375-b910-4030-abf2-832999885338,16000,fa64067834cd9fc7c5cc59648490d4ae949ed39c122c1dc43105e94ac129e95d,POLICY_APPROVED
CATV1-P142-R3R,BEAUTY_CARE,MASAJEADOR CON BORLAS,,b36e2375-b910-4030-abf2-832999885338,11000,611668078050ecbe0b3ea3806dfe31fab2567609cbe8a233d4dadebed3fc4698,POLICY_APPROVED
CATV1-P144-R1L,BEAUTY_CARE,RUBOR OG YESS QUEEN,4ef7e563-2744-446c-804d-7fc5952ec59a,,41000,24da711148989ae3490d7d8ffe19b8c2c97326ec40c2be0bd87912c2df5d948f,HUMAN_APPROVED
CATV1-P144-R1R,BEAUTY_CARE,RUBOR OG YESS QUEEN,4ef7e563-2744-446c-804d-7fc5952ec59a,,36000,87167d3d8985887c403e11cb5dbbdaf5204369ae2588d2e0d3f9e345c3388423,HUMAN_APPROVED
CATV1-P144-R2L,BEAUTY_CARE,ILUMINADOR UFF OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,41000,d255911b90810dc46f1d2d90b6ff0de1136177e61df77dd63c1fe2c89663f60c,POLICY_APPROVED
CATV1-P144-R2R,BEAUTY_CARE,ILUMINADOR DAILY OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,43000,d7d9162571ff8cee1ab68c0a0163daa0989eada83b8a2a33c9dc75c2ce2ac75e,POLICY_APPROVED
CATV1-P144-R3L,BEAUTY_CARE,CORRECTOR OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,33000,9d484359c69dbb17bc1cc71e5789a4c5fe2919e62259a87722cdc041c6c41a58,POLICY_APPROVED
CATV1-P144-R3R,BEAUTY_CARE,BASE AQUA OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,43000,7f0ee6a8be22ee8556ba1ccf7b629a22a9d5b9210e1f149c5c6c12ad96e7f0f7,POLICY_APPROVED
CATV1-P145-R1L,BEAUTY_CARE,BROCHA PROFESIONAL BD02,4ef7e563-2744-446c-804d-7fc5952ec59a,,27000,055caa967fd0487b8e22c6a80e4a6aa2ebf8e73b0402195581e3fc2a78c45950,POLICY_APPROVED
CATV1-P145-R1R,BEAUTY_CARE,BROCHA PROFESIONAL BD01,4ef7e563-2744-446c-804d-7fc5952ec59a,,29000,88a0043e1972cf8b1436650c5ef598c89cc4699a147776472f593d12f1be449c,POLICY_APPROVED
CATV1-P145-R2L,BEAUTY_CARE,BROCHA PROFESIONAL BD03,4ef7e563-2744-446c-804d-7fc5952ec59a,,19000,1fffc9992bbb504abf6117f044fc1694b3b791eec8e555e40daadb90f9ac7cdd,POLICY_APPROVED
CATV1-P145-R2R,BEAUTY_CARE,BROCHA PROFESIONAL BD04,4ef7e563-2744-446c-804d-7fc5952ec59a,,14000,20a721e89b3fd63abdab70091248fe4dfa28f43a9df93f6e72159a00a40ec971,POLICY_APPROVED
CATV1-P145-R3R,BEAUTY_CARE,PESTAÑINA DRAMATIC OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,31000,3bd1ba8c9314dd9f5cc1ce6bdb8fb80222e8ccbaacddf23461c327a51545c296,POLICY_APPROVED
CATV1-P146-R2R,BEAUTY_CARE,POLVO OG,4ef7e563-2744-446c-804d-7fc5952ec59a,,31000,5fb460f220534464666866c5cea5e313e88289d96596cc99028017512fed7ea2,POLICY_APPROVED
CATV1-P148-R1L,BEAUTY_CARE,SERUM CEJAS Y PESTAÑAS,27533ebe-da8e-4e03-8f65-e001fb9418fa,,50000,349df36e895908013128be4ee3758212deae05220df4d0d97da02eb1c99b91ea,POLICY_APPROVED
CATV1-P148-R1R,BEAUTY_CARE,ENCRESPADOR PROFESIONAL,27533ebe-da8e-4e03-8f65-e001fb9418fa,,37000,6265e084735a053929661fa19529000fde22548702ca2262768e1e9b1dbe01e8,POLICY_APPROVED
CATV1-P148-R2L,BEAUTY_CARE,BI FASIL PEQ,27533ebe-da8e-4e03-8f65-e001fb9418fa,,21000,c8ff658189c3943edfb152da5e3c124a8e2205d054e36663876219878b69dd59,POLICY_APPROVED
CATV1-P148-R2R,BEAUTY_CARE,BI FASIL GRANDE,27533ebe-da8e-4e03-8f65-e001fb9418fa,,46000,5bb617c0020f3fc7b5011bc6c33247056c7298dc73326cd372a8567958e252c6,POLICY_APPROVED
CATV1-P150-R1L,BEAUTY_CARE,LIP GLOSS LITCHI HONEY,340fb06e-fd22-49ec-a967-359e83aa939b,,31000,0c48026223c28e88da86b4b6027b18a9cde9d1366a2ea03d77598143bb307a56,POLICY_APPROVED
