import_run_id,candidate_run_id,source_reference_id,source_page,source_slot,proposed_product_id,business_line,product_name,brand_id,brand_name,category_id,category_name,sale_price,image_sha256,proposed_sku,proposed_catalog_code,proposed_slug,sku_resolution_status,catalog_code_resolution_status,slug_resolution_status,legacy_match_status,eligibility_status
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P107-R2L,107,R2L,ac965611-407a-a78c-b2a1-8b41fa7e943d,BEAUTY_CARE,SERUM AZULAICO Y HIALURONICO,248d2875-a9cb-45f3-850a-d28453541309,Anua,,,116000,2e856281cf4c15f06c44e138887522c6200c86d590f53f13d35f7859ae16548c,BC-10040,BCV5-0041,beauty-care-serum-azulaico-y-hialuronico,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P125-R1R,125,R1R,7c17413c-ab8a-df79-7f4e-086de3574ad2,BEAUTY_CARE,RICE CREAM,14935694-a7a6-4130-846a-be0565a29c0e,Rubyskin,,,19000,0ba9f01c7dd6b4dcc509ed312a156d25214fe599ffbbcffb5cddf7604ebc75f7,BC-10041,BCV5-0042,beauty-care-rice-cream,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P130-R1L,130,R1L,feea3881-9c32-18d4-b303-2b441ebc246e,BEAUTY_CARE,KIT VIAJERO,ee824908-74ce-4709-9eb3-255748302976,Girly,,,72000,cf34daa841b4c5422915f92e62fb91cde217bc7ecb72ede3d14400829efdbce9,BC-10042,BCV5-0043,beauty-care-kit-viajero,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P136-R2L,136,R2L,d00f4d82-ab21-0e1b-3f13-243a1127b80b,BEAUTY_CARE,CEPILLO MASAJEADOR,,,b36e2375-b910-4030-abf2-832999885338,CEPILLOS Y ACCESORIOS PARA EL CABELLO,11000,26a502e9f54560a1232f61ceb00ddfab54e43a2d60adb75ae95a6461a7955523,BC-10043,BCV5-0044,beauty-care-cepillo-masajeador-p136-r2l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P138-R1L,138,R1L,d992dfba-b7c1-64d4-ca16-d6e17808196e,BEAUTY_CARE,MASAJEADOR CAPILAR,,,b36e2375-b910-4030-abf2-832999885338,CEPILLOS Y ACCESORIOS PARA EL CABELLO,13000,c39303465fb9c1b168ccc77301f9d21f6cdd8c9563584eb3c0b0a776c465f490,BC-10044,BCV5-0045,beauty-care-masajeador-capilar,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P138-R3R,138,R3R,45d756a2-b3c4-321b-e819-860c8aa1b51e,BEAUTY_CARE,CEPILLO MASAJEADOR,,,b36e2375-b910-4030-abf2-832999885338,CEPILLOS Y ACCESORIOS PARA EL CABELLO,13000,78d67f4d5a0bd5be4abc53b1bae36288aeea8125e1dc790c8ea5db978ca993b4,BC-10045,BCV5-0046,beauty-care-cepillo-masajeador-p138-r3r,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P139-R1R,139,R1R,d6b6240d-096b-294d-9151-5974c9b35fd8,BEAUTY_CARE,DEADEMAS NUBE,,,b36e2375-b910-4030-abf2-832999885338,CEPILLOS Y ACCESORIOS PARA EL CABELLO,13000,b1e35e86cf0d9f2d76c40ba799b9c7170b3ee025af3b08e7019c5fae4de53c17,BC-10046,BCV5-0047,beauty-care-deademas-nube,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P140-R1L,140,R1L,aa81ea4a-e427-734e-1f96-512663141408,BEAUTY_CARE,PINZA COREANA X,,,b36e2375-b910-4030-abf2-832999885338,CEPILLOS Y ACCESORIOS PARA EL CABELLO,3800,029420cc6334f37789f221cc930e4a40ed09806769ce12b15ab1a91d772332a8,BC-10047,BCV5-0048,beauty-care-pinza-coreana-x,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P141-R1R,141,R1R,0c39e15a-c45a-f62e-b8a4-16ee520ea898,BEAUTY_CARE,PINZA CORENANA X,,,b36e2375-b910-4030-abf2-832999885338,CEPILLOS Y ACCESORIOS PARA EL CABELLO,8000,efb6e53e598efdd888db8699347f633e374083cc3b665afefce3a0d76d82c3ec,BC-10048,BCV5-0049,beauty-care-pinza-corenana-x,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P144-R1L,144,R1L,f3686cc1-401b-828d-62ab-4a8daf99a76c,BEAUTY_CARE,RUBOR OG YESS QUEEN,4ef7e563-2744-446c-804d-7fc5952ec59a,Outdoor Girl,,,41000,24da711148989ae3490d7d8ffe19b8c2c97326ec40c2be0bd87912c2df5d948f,BC-10049,BCV5-0050,beauty-care-rubor-og-yess-queen-p144-r1l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P144-R1R,144,R1R,472bc2b4-f9de-0a9e-b4a8-3d1c938fd41e,BEAUTY_CARE,RUBOR OG YESS QUEEN,4ef7e563-2744-446c-804d-7fc5952ec59a,Outdoor Girl,,,36000,87167d3d8985887c403e11cb5dbbdaf5204369ae2588d2e0d3f9e345c3388423,BC-10050,BCV5-0051,beauty-care-rubor-og-yess-queen-p144-r1r,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P150-R2L,150,R2L,301ce96f-be5d-6a6d-d6b2-4249b5b4a1c9,BEAUTY_CARE,TROPICAL LUST,340fb06e-fd22-49ec-a967-359e83aa939b,Destiny by La Segura,,,31000,2f912e8ad33b9fab3dc9ad0242ae98a78db328f0f4e799ea56488d7c1489d451,BC-10051,BCV5-0052,beauty-care-tropical-lust,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P150-R3R,150,R3R,a170abba-bbb8-fae3-13b9-93db23874663,BEAUTY_CARE,BERRY FONDUE,340fb06e-fd22-49ec-a967-359e83aa939b,Destiny by La Segura,,,31000,47d9ad00776c057aa3c32722028ae1b14c77edf43d4a9d6389752d652e991e74,BC-10052,BCV5-0053,beauty-care-berry-fondue-p150-r3r,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P151-R2L,151,R2L,fb181e28-0657-9552-13e3-22e18d1e3460,BEAUTY_CARE,VELVET CHERRY,340fb06e-fd22-49ec-a967-359e83aa939b,Destiny by La Segura,,,31000,9ad79b6acb29ced794ca913a83b6e277305a91b4d2ab85a4716f10fb28644a2e,BC-10053,BCV5-0054,beauty-care-velvet-cherry,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P152-R3L,152,R3L,1a7cd973-8868-dfc5-85ea-589b862cf629,BEAUTY_CARE,BERRY FONDUE,340fb06e-fd22-49ec-a967-359e83aa939b,Destiny by La Segura,,,21000,e2a7501aaf9db032b2d91f3c5d554a14c43d48f775ff5cff97b0b62a47744325,BC-10054,BCV5-0055,beauty-care-berry-fondue-p152-r3l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P158-R2R,158,R2R,d24f621e-a638-4c86-b6b4-501c224b4815,BEAUTY_CARE,ILUMINDOR STICK (2 TONOS ),abf21e50-eeba-4043-994f-673492de30f6,Atenea,,,45000,4b1255662181bdcd6084e6754f4487e25d3ae86572f8318630a33ba17a1fea18,BC-10055,BCV5-0056,beauty-care-ilumindor-stick-2-tonos,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P164-R3L,164,R3L,e1a9d336-2e4d-257d-975d-5bbe5a587faf,BEAUTY_CARE,POLVO MAJIKAL MINI,52c89d28-6e86-49d7-838d-1ea3be7c096f,Majikal,,,31000,2985b0d6afdacb2aa37f0b93be93f69a7d4061c3c6ab67b91dcbd3fe4cccd939,BC-10056,BCV5-0057,beauty-care-polvo-majikal-mini-p164-r3l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P164-R3R,164,R3R,29790fa7-8eee-202f-4732-ebca915731bf,BEAUTY_CARE,POLVO MAJIKAL MINI,52c89d28-6e86-49d7-838d-1ea3be7c096f,Majikal,,,16000,d0a44af5f0b532ec3ee256b809c820dcafc3395a363fd78aca128c189116a549,BC-10057,BCV5-0058,beauty-care-polvo-majikal-mini-p164-r3r,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P171-R2L,171,R2L,014badea-f98e-76fa-5a2e-996576f665b8,BEAUTY_CARE,GEL CEJAS ANIIK,dba9ca71-ba8e-4e1c-bbe0-c71c3e1bbfbb,Ani-K,,,23000,1bcadcf41ccaec5494a550cd62a6cbdd6e7b24a1615ebd5e17b4e2241e040f27,BC-10058,BCV5-0059,beauty-care-gel-cejas-aniik,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P175-R1R,175,R1R,ed5219ce-0c86-7ae6-80a4-25a6fc7503d7,BEAUTY_CARE,DELINEADOR,e466082b-7532-4204-b781-94650387a81f,Bloomshell,,,13000,47c1bc8c78d8d80eece61821b01162e4e3e5b61547e548be1f4a09aa44b30719,BC-10059,BCV5-0060,beauty-care-delineador,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P176-R3L,176,R3L,719a5d48-3fc1-7589-a0be-48614edcff69,BEAUTY_CARE,DEADEMAOSOBRILLO,e466082b-7532-4204-b781-94650387a81f,Bloomshell,,,13000,221e66a65b7360e216f08f39571dd07314dd6b6b052f419144a0b8fc19bf61ec,BC-10060,BCV5-0061,beauty-care-deademaosobrillo,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P181-R2L,181,R2L,1a114ecb-c4e0-77a7-2f3b-77860e14e0fc,BEAUTY_CARE,BLOOM KISS,e466082b-7532-4204-b781-94650387a81f,Bloomshell,,,14000,377f65caf90c744ba00b49114ad2da5f9c6cd23f25af73d1264b55a83817f6f0,BC-10061,BCV5-0062,beauty-care-bloom-kiss,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P181-R3R,181,R3R,7bd7f54e-355f-038c-10b8-34e0977d1af5,BEAUTY_CARE,BROCHAS NUDE ELEGANCE,e466082b-7532-4204-b781-94650387a81f,Bloomshell,,,29000,b3b02b51f3dc33dfaba2c12a4436d9a8369bca0ad459d25cf4d741fb6b5880b1,BC-10062,BCV5-0063,beauty-care-brochas-nude-elegance,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P202-R1L,202,R1L,e0ef554f-ba30-6a6f-d6d9-8896d99178db,BEAUTY_CARE,HUMIDE GLOSS,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,21000,96377c59141c2eec3e39abf6712011b7b6e3662dfd99ff8c11c21d0fe7bb9473,BC-10063,BCV5-0064,beauty-care-humide-gloss,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P202-R1R,202,R1R,89512542-9de2-cf60-20c6-9f9611fef2f7,BEAUTY_CARE,JUICYLIPS TONO 202,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,21000,67f5a41db2960535f75e5630ae5f4846b74d41468deed0e84981bbbb81865bb0,BC-10064,BCV5-0065,beauty-care-juicylips-tono-202,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P202-R2L,202,R2L,bbf6ce32-69a8-b8c8-968f-306fbb4459fc,BEAUTY_CARE,"JUICY GLOSS 200,201,202",a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,33000,4bcd3595bae4eeb92049c979bea7ab94ea6b1b8f3fcbcc4048d9b5b3f6817feb,BC-10065,BCV5-0066,beauty-care-juicy-gloss-200-201-202,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P202-R2R,202,R2R,70a2c3b0-f6de-4bd7-6972-98540a52b6b3,BEAUTY_CARE,CLICKGLOSS PRO,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,23900,254ee6403586599c696bdc3f22789062de331060f450e9149a60bc2192bac876,BC-10066,BCV5-0067,beauty-care-clickgloss-pro,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P202-R3L,202,R3L,cbd5255e-de8f-b63b-5679-dba1dddea3b8,BEAUTY_CARE,"LIPPIE BAL,M",a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,16000,8a63757f066edeefa2a86e7a7a734e0dbe2d73cddec6cef6a76d11eeb5da5c22,BC-10067,BCV5-0068,beauty-care-lippie-bal-m,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P202-R3R,202,R3R,6263430f-21ae-62c5-8968-7d2ce023e244,BEAUTY_CARE,RUBOR NOSTALGIC,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,37000,d8ea06a1e6e6eec3775201dd071106992e9e29d4440ca1f22c5df67aa783f1cc,BC-10068,BCV5-0069,beauty-care-rubor-nostalgic,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P203-R1L,203,R1L,9740a3e9-5496-2c6c-1ffd-77803c8d594d,BEAUTY_CARE,PESTAÑAS PREGLUE,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,6000,dd0506a601cd5fdbd64fee0964f0e56a21911faf9398df5a53dad611cbf456f9,BC-10069,BCV5-0070,beauty-care-pestanas-preglue,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P203-R1R,203,R1R,e7d461a8-8f03-cdcb-c30d-c8a2d887c953,BEAUTY_CARE,CONTORNO HUMIDE,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,32000,6193d0ee3b8717bb5a3c3dff661024fe0b2c7d4c8bdabf6e391678df47a56fc5,BC-10070,BCV5-0071,beauty-care-contorno-humide,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P203-R2L,203,R2L,8dd08557-aeaf-fcd6-aac7-9cd8d0b66411,BEAUTY_CARE,CORRECTOR HUMIDE,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,41000,3af553798505a7fbcd63c523c984274f73c27afaad9f4459ee7310ca93c38301,BC-10071,BCV5-0072,beauty-care-corrector-humide,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P203-R2R,203,R2R,c9a113af-c7fe-e3ba-ab4f-035f0911ea8f,BEAUTY_CARE,PINE,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,46000,d91074f4846f0aef8d4b849359033f54552558b7a83d452e858b733b185c7278,BC-10072,BCV5-0073,beauty-care-pine,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P203-R3L,203,R3L,94497b02-9cec-4b95-ffed-58cfb5dd5000,BEAUTY_CARE,SERUM RETINOL,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,51000,a1ca068d359483fa266b818d2769183b134500de8e7aeb35fa805c6caa11e8bd,BC-10073,BCV5-0074,beauty-care-serum-retinol,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P203-R3R,203,R3R,72028c6e-8928-a622-668b-291537c0d662,BEAUTY_CARE,ALGODÓN MONTOC,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,26000,6372b666a37eb053fb035534acdf3b1250e49d1eb82674f4b44d954ee88f6c47,BC-10074,BCV5-0075,beauty-care-algodon-montoc,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P204-R1L,204,R1L,2aec9584-a710-0c0a-ed34-7df69393e1aa,BEAUTY_CARE,FIJADOR GRANDE,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,31000,c8c999447dbb4c3ccdc8bba710ab7e866a6f2fe1db974665cd2c68b63163fad7,BC-10075,BCV5-0076,beauty-care-fijador-grande,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P204-R1R,204,R1R,6392455a-05b2-10da-d973-5a84b3d9b95a,BEAUTY_CARE,FIJADOR DIX FIX 30 ML,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,30000,56cccf1ac5bee95741c7ed16a8707f62be0b9df9de81015c775a658cc9130596,BC-10076,BCV5-0077,beauty-care-fijador-dix-fix-30-ml,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P204-R2L,204,R2L,fc444ccb-314e-f960-ae40-10ffb8422902,BEAUTY_CARE,GEL HIDRATANTE HYDRO,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,61000,b0cb20d98317144202e9ba495edb2befe7730806f8bdfef7f72a390dc996d2cd,BC-10077,BCV5-0078,beauty-care-gel-hidratante-hydro,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P204-R2R,204,R2R,cddd1acf-14cf-f906-2920-01dbe176587d,BEAUTY_CARE,SERUM NIACINAMIDA,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,51000,e0cd946edf1898c745cf0e8cf19c89b3f56227de28d5e8a36ff2c47d40b60a4c,BC-10078,BCV5-0079,beauty-care-serum-niacinamida,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P204-R3L,204,R3L,fde980ed-f533-0bc5-99ab-8cd8dee6f10d,BEAUTY_CARE,FACE LIFT ACIDO HIALURONICO,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,51000,7b67f5eb5d48f55c6d1ae438d4324782637c2c01e36fac0fe431f7866fca3b20,BC-10079,BCV5-0080,beauty-care-face-lift-acido-hialuronico,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P204-R3R,204,R3R,66ff4f5c-a48a-47fc-a0ce-58d3ee57c88d,BEAUTY_CARE,SERUM VITAMINA C,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,51000,f0eef860467cd1ecf569d14e0053bc54e32a9b32f27f430f54497583fca6cafe,BC-10080,BCV5-0081,beauty-care-serum-vitamina-c,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P205-R1L,205,R1L,2093fd24-900e-df2f-3c73-5b76b0c46fd1,BEAUTY_CARE,JABONFACIAL,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,61000,afd95a86cceeb5bdbfa3ba7d0d90bfeddabe4125e4519e32809261ad1041342d,BC-10081,BCV5-0082,beauty-care-jabonfacial,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
388a459d-f3f9-4709-88b5-b025dac28ba2,d4d17a39-008d-4bcc-88b2-384cc147e262,CATV1-P205-R1R,205,R1R,fdae7f94-3723-c2be-a731-252ab0e34570,BEAUTY_CARE,CONTORNO DE OJOS,a4ed69d0-66b1-4abd-9207-5ff729babb58,MONTOC,,,61000,0dfe32438064ca9db66b347c6e48de1ce350e1c0c377cfad9fc4fa2ab2e2f0c9,BC-10082,BCV5-0083,beauty-care-contorno-de-ojos,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL,NO_AUTHORITATIVE_MATCH,READY_CREATE
